file_path,label
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0147_0006.wav,0147
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0147_0007.wav,0147
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0147_0008.wav,0147
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0147_0009.wav,0147
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0001.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0002.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0003.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0004.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0005.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0006.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0007.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0008.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0148_0009.wav,0148
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0001.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0002.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0003.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0005.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0006.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0007.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0008.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\0150_0009.wav,0150
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0001.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0002.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0003.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0004.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0005.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0008.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1128_0009.wav,1128
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0001.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0002.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0003.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0004.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0005.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0006.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0007.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0008.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1135_0009.wav,1135
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0001.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0002.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0004.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0005.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0006.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0007.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0008.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Repetition Requests\1144_0009.wav,1144
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0001.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0002.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0003.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0005.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0006.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0007.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0008.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0101_0009.wav,0101
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0001.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0002.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0003.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0004.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0005.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0006.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0102_0008.wav,0102
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0001.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0002.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0004.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0005.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0007.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0008.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0103_0009.wav,0103
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0001.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0002.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0003.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0005.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0006.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0007.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0008.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0104_0009.wav,0104
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0001.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0002.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0003.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0004.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0005.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0006.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0007.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0008.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0105_0009.wav,0105
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0002.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0003.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0004.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0005.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0006.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0007.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0106_0008.wav,0106
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0001.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0002.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0003.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0004.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0005.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0006.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0007.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0107_0009.wav,0107
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0001.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0002.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0003.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0004.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0005.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0006.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0007.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0008.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0108_0009.wav,0108
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0001.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0002.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0003.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0007.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0008.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0109_0009.wav,0109
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0001.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0002.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0003.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0004.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0005.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0006.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0007.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0008.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0110_0009.wav,0110
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0001.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0002.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0003.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0004.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0005.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0006.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0007.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0008.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0111_0009.wav,0111
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0002.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0003.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0004.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0005.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0007.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0008.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0112_0009.wav,0112
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0001.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0002.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0003.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0004.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0005.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0006.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0007.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0113_0008.wav,0113
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0114_0001.wav,0114
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0114_0002.wav,0114
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0114_0003.wav,0114
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0114_0006.wav,0114
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0114_0007.wav,0114
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0001.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0002.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0003.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0004.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0005.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0006.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0007.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0008.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0115_0009.wav,0115
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0001.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0002.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0003.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0004.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0005.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0006.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0007.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0008.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0116_0009.wav,0116
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0001.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0002.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0003.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0005.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0007.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0008.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0117_0009.wav,0117
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0001.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0002.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0003.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0004.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0005.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0006.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0007.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0008.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0119_0009.wav,0119
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0002.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0003.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0004.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0005.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0006.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0007.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0008.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0120_0009.wav,0120
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0001.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0003.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0004.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0006.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0007.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0008.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0121_0009.wav,0121
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0001.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0003.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0004.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0005.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0006.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0007.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0122_0008.wav,0122
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0004.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0005.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0006.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0007.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0008.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0123_0009.wav,0123
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0001.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0002.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0003.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0004.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0005.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0006.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0007.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0008.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0124_0009.wav,0124
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0001.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0002.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0003.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0004.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0005.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0006.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0007.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0008.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0125_0009.wav,0125
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0001.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0002.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0003.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0004.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0005.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0007.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0008.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0126_0009.wav,0126
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0127_0001.wav,0127
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0127_0002.wav,0127
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0127_0003.wav,0127
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0127_0004.wav,0127
D:\HD-Track2\HD-Track2\HD-Track2-train\HD-Track2-train-en\Silence or Termination\0127_0005.wav,0127
