scenario,filename,duration_sec
Third-party Speech_after,0003_0055.wav,29.33
Third-party Speech_after,0004_0012.wav,29.87
Third-party Speech_after,0004_0038.wav,29.77
Third-party Speech_after,0005_0011.wav,26.49
Third-party Speech_after,0005_0014.wav,26.89
Third-party Speech_after,0005_0031.wav,25.1
Third-party Speech_after,0005_0033.wav,31.61
Third-party Speech_after,0005_0034.wav,28.52
Third-party Speech_after,0005_0057.wav,28.95
Third-party Speech_after,0006_0002.wav,27.14
Third-party Speech_after,0006_0004.wav,26.31
Third-party Speech_after,0006_0011.wav,25.62
Third-party Speech_after,0006_0031.wav,26.68
Third-party Speech_after,0006_0036.wav,24.04
Third-party Speech_after,0006_0049.wav,23.85
Third-party Speech_after,0007_0007.wav,22.51
Third-party Speech_after,0007_0015.wav,23.73
Third-party Speech_after,0007_0031.wav,33.05
Third-party Speech_after,0007_0033.wav,48.35
Third-party Speech_after,0007_0039.wav,33.89
Third-party Speech_after,0007_0042.wav,26.95
Third-party Speech_after,0008_0007.wav,28.05
Third-party Speech_after,0008_0029.wav,27.84
Third-party Speech_after,0009_0009.wav,27.6
Third-party Speech_after,0009_0020.wav,32.07
Third-party Speech_after,0009_0034.wav,26.66
Third-party Speech_after,0009_0046.wav,29.89
Third-party Speech_after,0009_0047.wav,30.54
Third-party Speech_after,0009_0053.wav,27.22
Third-party Speech_after,0009_0058.wav,30.41
Third-party Speech_after,0010_0001.wav,27.98
Third-party Speech_after,0010_0003.wav,26.62
Third-party Speech_after,0010_0004.wav,29.27
Third-party Speech_after,0010_0005.wav,30.02
Third-party Speech_after,0010_0007.wav,29.56
Third-party Speech_after,0010_0009.wav,28.67
Third-party Speech_after,0010_0013.wav,33.27
Third-party Speech_after,0010_0014.wav,31.21
Third-party Speech_after,clean_0001_0011.wav,28.88
Third-party Speech_after,clean_0001_0014.wav,24.46
Third-party Speech_after,clean_0001_0015.wav,30.02
Third-party Speech_after,clean_0001_0026.wav,32.43
Third-party Speech_after,clean_0001_0029.wav,30.35
Third-party Speech_after,clean_0001_0036.wav,32.25
Third-party Speech_after,clean_0002_0007.wav,32.7
Third-party Speech_after,clean_0002_0036.wav,26.53
Third-party Speech_after,clean_0002_0047.wav,27.67
Third-party Speech_after,clean_0003_0004.wav,26.94
Third-party Speech_after,clean_0003_0027.wav,26.42
Third-party Speech_after,clean_0003_0030.wav,27.95
Third-party Speech_after,clean_0003_0055.wav,29.34
Third-party Speech_after,clean_0004_0012.wav,29.88
Third-party Speech_after,clean_0004_0038.wav,29.78
Third-party Speech_after,clean_0005_0011.wav,26.5
Third-party Speech_after,clean_0005_0014.wav,26.9
Third-party Speech_after,clean_0005_0031.wav,25.11
Third-party Speech_after,clean_0005_0033.wav,31.62
Third-party Speech_after,clean_0005_0034.wav,28.53
Third-party Speech_after,clean_0005_0057.wav,28.96
Third-party Speech_after,clean_0006_0002.wav,27.15
Third-party Speech_after,clean_0006_0004.wav,26.32
Third-party Speech_after,clean_0006_0011.wav,25.63
Third-party Speech_after,clean_0006_0031.wav,26.69
Third-party Speech_after,clean_0006_0036.wav,24.05
Third-party Speech_after,clean_0006_0049.wav,23.86
Third-party Speech_after,clean_0007_0007.wav,22.52
Third-party Speech_after,clean_0007_0015.wav,23.74
Third-party Speech_after,clean_0007_0031.wav,31.01
Third-party Speech_after,clean_0007_0033.wav,46.5398125
Third-party Speech_after,clean_0007_0039.wav,32.14
Third-party Speech_after,clean_0007_0042.wav,26.96
Third-party Speech_after,clean_0008_0007.wav,28.06
Third-party Speech_after,clean_0008_0029.wav,27.85
Third-party Speech_after,clean_0009_0009.wav,27.61
Third-party Speech_after,clean_0009_0020.wav,32.08
Third-party Speech_after,clean_0009_0034.wav,26.67
Third-party Speech_after,clean_0009_0046.wav,29.9
Third-party Speech_after,clean_0009_0047.wav,30.55
Third-party Speech_after,clean_0009_0053.wav,27.23
Third-party Speech_after,clean_0009_0058.wav,30.42
Third-party Speech_after,clean_0010_0001.wav,27.99
Third-party Speech_after,clean_0010_0003.wav,26.63
Third-party Speech_after,clean_0010_0004.wav,29.28
Third-party Speech_after,clean_0010_0005.wav,30.03
Third-party Speech_after,clean_0010_0007.wav,29.57
Third-party Speech_after,clean_0010_0009.wav,28.68
Third-party Speech_after,clean_0010_0013.wav,33.28
Third-party Speech_after,clean_0010_0014.wav,31.22
Third-party Speech_before,0001_0018_before.wav,29.629
Third-party Speech_before,0001_0021_before.wav,29.12
Third-party Speech_before,0001_0031_before.wav,26.591
Third-party Speech_before,0001_0055_before.wav,27.28
Third-party Speech_before,0002_0005_before.wav,31.81
Third-party Speech_before,0002_0013_before.wav,27.35
Third-party Speech_before,0002_0016_before.wav,29.76
Third-party Speech_before,0002_0027_before.wav,27.53
Third-party Speech_before,0002_0030_before.wav,29.191
Third-party Speech_before,0002_0040_before.wav,32.431
Third-party Speech_before,0002_0042_before.wav,25.959
Third-party Speech_before,0003_0010_before.wav,27.59
Third-party Speech_before,0003_0015_before.wav,26.55
Third-party Speech_before,0003_0016_before.wav,25.649
Third-party Speech_before,0003_0021_before.wav,31.359
Third-party Speech_before,0003_0022_before.wav,30.24
Third-party Speech_before,0003_0048_before.wav,28.14
Third-party Speech_before,0004_0016_before.wav,28.13
Third-party Speech_before,0004_0018_before.wav,29.26
Third-party Speech_before,0004_0035_before.wav,27.63
Third-party Speech_before,0004_0036_before.wav,26.89
Third-party Speech_before,0004_0045_before.wav,27.82
Third-party Speech_before,0004_0046_before.wav,31.91
Third-party Speech_before,0004_0050_before.wav,26.67
Third-party Speech_before,0004_0060_before.wav,31.758
Third-party Speech_before,0005_0009_before.wav,30.09
Third-party Speech_before,0005_0038_before.wav,32.201
Third-party Speech_before,0005_0053_before.wav,29.13
Third-party Speech_before,0005_0054_before.wav,27.18
Third-party Speech_before,0006_0006_before.wav,28.129
Third-party Speech_before,0006_0025_before.wav,23.489
Third-party Speech_before,0006_0027_before.wav,28.44
Third-party Speech_before,0006_0054_before.wav,24.74
Third-party Speech_before,0007_0001_before.wav,29.411
Third-party Speech_before,0007_0019_before.wav,24.25
Third-party Speech_before,0007_0022_before.wav,29.07
Third-party Speech_before,0007_0025_before.wav,26.17
Third-party Speech_before,0008_0001_before.wav,27.519
Third-party Speech_before,0008_0005_before.wav,27.55
Third-party Speech_before,0008_0011_before.wav,30.85
Third-party Speech_before,0008_0017_before.wav,26.53
Third-party Speech_before,0008_0032_before.wav,30.21
Third-party Speech_before,0008_0033_before.wav,25.439
Third-party Speech_before,0008_0034_before.wav,28.03
Third-party Speech_before,0008_0038_before.wav,24.51
Third-party Speech_before,0009_0004_before.wav,28.91
Third-party Speech_before,0009_0035_before.wav,25.25
Third-party Speech_before,0009_0050_before.wav,25.409
Third-party Speech_before,0010_0002_before.wav,28.43
Third-party Speech_before,0010_0008_before.wav,31.97
Topic Switching,0001_0001.wav,28.4
Topic Switching,0001_0003.wav,32.440125
Topic Switching,0001_0004_add.wav,29.21575
Topic Switching,0001_0005_add.wav,25.4545
Topic Switching,0001_0015.wav,30.6300625
Topic Switching,0001_0017_add.wav,25.767375
Topic Switching,0001_0018_add.wav,26.64325
Topic Switching,0001_0019_add.wav,28.981875
Topic Switching,0001_0023.wav,29.3700625
Topic Switching,0001_0029.wav,30.1000625
Topic Switching,0002_0003_add.wav,28.7435
Topic Switching,0002_0005_add.wav,28.913875
Topic Switching,0002_0006_add.wav,28.4285625
Topic Switching,0002_0009_add.wav,27.598
Topic Switching,0002_0013_add.wav,26.5546875
Topic Switching,0002_0025.wav,29.6600625
Topic Switching,0002_0028.wav,31.38
Topic Switching,0002_0029.wav,32.070125
Topic Switching,0002_0044.wav,35.3500625
Topic Switching,0002_0049.wav,28.2800625
Topic Switching,0003_0001.wav,27.1000625
Topic Switching,0003_0005_add.wav,29.04125
Topic Switching,0003_0006_add.wav,27.39125
Topic Switching,0003_0008.wav,29.6
Topic Switching,0003_0008_add.wav,26.44575
Topic Switching,0003_0016.wav,27.61
Topic Switching,0003_0018_add.wav,25.89125
Topic Switching,0003_0019_add.wav,28.997375
Topic Switching,0003_0048.wav,26.3099375
Topic Switching,0003_0053.wav,26.06
Topic Switching,0004_0001_add.wav,28.76225
Topic Switching,0004_0005_add.wav,29.62575
Topic Switching,0004_0011.wav,30.08
Topic Switching,0004_0012_add.wav,29.7040625
Topic Switching,0004_0013_add.wav,28.795125
Topic Switching,0004_0016_add.wav,28.64575
Topic Switching,0004_0017.wav,30.1199375
Topic Switching,0004_0024.wav,28.4999375
Topic Switching,0004_0038.wav,30.5199375
Topic Switching,0004_0055.wav,27.5500625
Topic Switching,0005_0003_add.wav,27.463875
Topic Switching,0005_0011_add.wav,26.4224375
Topic Switching,0005_0013_add.wav,28.8720625
Topic Switching,0005_0015.wav,29.0400625
Topic Switching,0005_0016_add.wav,29.9965625
Topic Switching,0005_0018_add.wav,26.8845
Topic Switching,0005_0027.wav,28.9000625
Topic Switching,0005_0033.wav,27.64
Topic Switching,0005_0046.wav,26.8500625
Topic Switching,0005_0052.wav,25.92
Topic Switching,0006_0001.wav,26.3
Topic Switching,0006_0003_add.wav,26.1449375
Topic Switching,0006_0005_add.wav,24.44325
Topic Switching,0006_0011_add.wav,26.373875
Topic Switching,0006_0013_add.wav,26.362875
Topic Switching,0006_0014_add.wav,27.0136875
Topic Switching,0006_0020.wav,26.65
Topic Switching,0006_0033.wav,26.06
Topic Switching,0006_0049.wav,26.7399375
Topic Switching,0006_0052.wav,25.93
Topic Switching,0007_0001.wav,41.4499375
Topic Switching,0007_0001_add.wav,27.467125
Topic Switching,0007_0005_add.wav,26.5575625
Topic Switching,0007_0010_add.wav,29.321
Topic Switching,0007_0011_add.wav,30.142875
Topic Switching,0007_0018_add.wav,25.6769375
Topic Switching,0007_0032.wav,25.69
Topic Switching,0007_0038.wav,30.4200625
Topic Switching,0007_0041.wav,28.1
Topic Switching,0007_0047.wav,29.85
Topic Switching,0008_0003_add.wav,27.0404375
Topic Switching,0008_0009_add.wav,24.7985625
Topic Switching,0008_0014_add.wav,26.8463125
Topic Switching,0008_0015_add.wav,26.571
Topic Switching,0008_0017_add.wav,25.35675
Topic Switching,0008_0020.wav,26.5500625
Topic Switching,0008_0022.wav,31.1
Topic Switching,0008_0039.wav,26.24
Topic Switching,0008_0043.wav,27.2199375
Topic Switching,0008_0047.wav,26.39
Topic Switching,0009_0002_add.wav,26.7575625
Topic Switching,0009_0006_add.wav,30.707125
Topic Switching,0009_0010.wav,29.05
Topic Switching,0009_0013_add.wav,24.541875
Topic Switching,0009_0015.wav,27.78
Topic Switching,0009_0016_add.wav,30.1763125
Topic Switching,0009_0019_add.wav,29.4369375
Topic Switching,0009_0029.wav,29.1500625
Topic Switching,0009_0037.wav,31.6900625
Topic Switching,0009_0048.wav,27.9300625
Topic Switching,0010_0004.wav,26.4899375
Topic Switching,0010_0006_add.wav,24.9753125
Topic Switching,0010_0008_add.wav,28.0143125
Topic Switching,0010_0012.wav,30.0400625
Topic Switching,0010_0013.wav,31.1599375
Topic Switching,0010_0015_add.wav,31.371875
Topic Switching,0010_0016_add.wav,26.0626875
Topic Switching,0010_0017_add.wav,26.6059375
Topic Switching,0010_0021.wav,32.14
Topic Switching,0010_0027.wav,30.61
Topic Switching,clean_0001_0001.wav,28.41
Topic Switching,clean_0001_0003.wav,32.45
Topic Switching,clean_0001_0004_add.wav,29.21575
Topic Switching,clean_0001_0005_add.wav,25.4545
Topic Switching,clean_0001_0015.wav,30.64
Topic Switching,clean_0001_0017_add.wav,25.767375
Topic Switching,clean_0001_0018_add.wav,26.64325
Topic Switching,clean_0001_0019_add.wav,28.981875
Topic Switching,clean_0001_0023.wav,29.38
Topic Switching,clean_0001_0029.wav,30.11
Topic Switching,clean_0002_0003_add.wav,28.7435
Topic Switching,clean_0002_0005_add.wav,28.913875
Topic Switching,clean_0002_0006_add.wav,28.4285625
Topic Switching,clean_0002_0009_add.wav,27.598
Topic Switching,clean_0002_0013_add.wav,26.5546875
Topic Switching,clean_0002_0025.wav,29.67
Topic Switching,clean_0002_0028.wav,31.39
Topic Switching,clean_0002_0029.wav,32.08
Topic Switching,clean_0002_0044.wav,35.36
Topic Switching,clean_0002_0049.wav,28.29
Topic Switching,clean_0003_0001.wav,27.11
Topic Switching,clean_0003_0005_add.wav,29.04125
Topic Switching,clean_0003_0006_add.wav,27.39125
Topic Switching,clean_0003_0008.wav,29.61
Topic Switching,clean_0003_0008_add.wav,26.44575
Topic Switching,clean_0003_0016.wav,27.62
Topic Switching,clean_0003_0018_add.wav,25.89125
Topic Switching,clean_0003_0019_add.wav,28.997375
Topic Switching,clean_0003_0048.wav,26.32
Topic Switching,clean_0003_0053.wav,26.07
Topic Switching,clean_0004_0001_add.wav,28.76225
Topic Switching,clean_0004_0005_add.wav,29.62575
Topic Switching,clean_0004_0011.wav,30.09
Topic Switching,clean_0004_0012_add.wav,29.7040625
Topic Switching,clean_0004_0013_add.wav,28.795125
Topic Switching,clean_0004_0016_add.wav,28.64575
Topic Switching,clean_0004_0017.wav,30.13
Topic Switching,clean_0004_0024.wav,28.51
Topic Switching,clean_0004_0038.wav,30.53
Topic Switching,clean_0004_0055.wav,27.56
Topic Switching,clean_0005_0003_add.wav,27.463875
Topic Switching,clean_0005_0011_add.wav,26.4224375
Topic Switching,clean_0005_0013_add.wav,28.8720625
Topic Switching,clean_0005_0015.wav,29.05
Topic Switching,clean_0005_0016_add.wav,29.9965625
Topic Switching,clean_0005_0018_add.wav,26.8845
Topic Switching,clean_0005_0027.wav,28.91
Topic Switching,clean_0005_0033.wav,27.65
Topic Switching,clean_0005_0046.wav,26.86
Topic Switching,clean_0005_0052.wav,25.93
Topic Switching,clean_0006_0001.wav,26.31
Topic Switching,clean_0006_0003_add.wav,26.1449375
Topic Switching,clean_0006_0005_add.wav,24.44325
Topic Switching,clean_0006_0011_add.wav,26.373875
Topic Switching,clean_0006_0013_add.wav,26.362875
Topic Switching,clean_0006_0014_add.wav,27.0136875
Topic Switching,clean_0006_0020.wav,26.66
Topic Switching,clean_0006_0033.wav,26.07
Topic Switching,clean_0006_0049.wav,26.75
Topic Switching,clean_0006_0052.wav,25.94
Topic Switching,clean_0007_0001.wav,39.0198125
Topic Switching,clean_0007_0001_add.wav,27.467125
Topic Switching,clean_0007_0005_add.wav,26.5575625
Topic Switching,clean_0007_0010_add.wav,29.321
Topic Switching,clean_0007_0011_add.wav,30.142875
Topic Switching,clean_0007_0018_add.wav,25.6769375
Topic Switching,clean_0007_0032.wav,25.7
Topic Switching,clean_0007_0038.wav,28.55
Topic Switching,clean_0007_0041.wav,28.1099375
Topic Switching,clean_0007_0047.wav,29.86
Topic Switching,clean_0008_0003_add.wav,27.0404375
Topic Switching,clean_0008_0009_add.wav,24.7985625
Topic Switching,clean_0008_0014_add.wav,26.8463125
Topic Switching,clean_0008_0015_add.wav,26.571
Topic Switching,clean_0008_0017_add.wav,25.35675
Topic Switching,clean_0008_0020.wav,26.56
Topic Switching,clean_0008_0022.wav,31.11
Topic Switching,clean_0008_0039.wav,26.25
Topic Switching,clean_0008_0043.wav,27.23
Topic Switching,clean_0008_0047.wav,26.4
Topic Switching,clean_0009_0002_add.wav,26.7575625
Topic Switching,clean_0009_0006_add.wav,30.707125
Topic Switching,clean_0009_0010.wav,29.06
Topic Switching,clean_0009_0013_add.wav,24.541875
Topic Switching,clean_0009_0015.wav,27.79
Topic Switching,clean_0009_0016_add.wav,30.1763125
Topic Switching,clean_0009_0019_add.wav,29.4369375
Topic Switching,clean_0009_0029.wav,29.16
Topic Switching,clean_0009_0037.wav,31.7
Topic Switching,clean_0009_0048.wav,27.94
Topic Switching,clean_0010_0004.wav,26.5
Topic Switching,clean_0010_0006_add.wav,24.9753125
Topic Switching,clean_0010_0008_add.wav,28.0143125
Topic Switching,clean_0010_0012.wav,30.05
Topic Switching,clean_0010_0013.wav,31.17
Topic Switching,clean_0010_0015_add.wav,31.371875
Topic Switching,clean_0010_0016_add.wav,26.0626875
Topic Switching,clean_0010_0017_add.wav,26.6059375
Topic Switching,clean_0010_0021.wav,32.15
Topic Switching,clean_0010_0027.wav,30.62
User Real-time Backchannels,0001_0005.wav,22.7000625
User Real-time Backchannels,0001_0006.wav,20.6400625
User Real-time Backchannels,0001_0011.wav,25.1400625
User Real-time Backchannels,0001_0015.wav,22.360125
User Real-time Backchannels,0001_0017.wav,23.51
User Real-time Backchannels,0001_0026.wav,21.5400625
User Real-time Backchannels,0001_0033.wav,23.1400625
User Real-time Backchannels,0001_0046.wav,24.5000625
User Real-time Backchannels,0001_0048.wav,21.7000625
User Real-time Backchannels,0001_0049.wav,21.6000625
User Real-time Backchannels,0002_0005.wav,20.5
User Real-time Backchannels,0002_0008.wav,21.41
User Real-time Backchannels,0002_0019.wav,19.3699375
User Real-time Backchannels,0002_0021.wav,19.51
User Real-time Backchannels,0002_0034.wav,20.2700625
User Real-time Backchannels,0002_0035.wav,22.050125
User Real-time Backchannels,0002_0044.wav,21.7700625
User Real-time Backchannels,0002_0045.wav,19.86
User Real-time Backchannels,0002_0046.wav,21.36
User Real-time Backchannels,0002_0050.wav,19.9400625
User Real-time Backchannels,0003_0001.wav,20.9899375
User Real-time Backchannels,0003_0002.wav,19.1599375
User Real-time Backchannels,0003_0009.wav,20.7100625
User Real-time Backchannels,0003_0011.wav,20.27
User Real-time Backchannels,0003_0019.wav,22.18
User Real-time Backchannels,0003_0027.wav,24.6900625
User Real-time Backchannels,0003_0028.wav,24.64
User Real-time Backchannels,0003_0034.wav,22.46
User Real-time Backchannels,0003_0037.wav,21.0400625
User Real-time Backchannels,0003_0044.wav,21.1500625
User Real-time Backchannels,0004_0006.wav,21.4599375
User Real-time Backchannels,0004_0007.wav,21.58
User Real-time Backchannels,0004_0012.wav,20.479875
User Real-time Backchannels,0004_0014.wav,21.1200625
User Real-time Backchannels,0004_0032.wav,20.5200625
User Real-time Backchannels,0004_0034.wav,20.33
User Real-time Backchannels,0004_0035.wav,20.63
User Real-time Backchannels,0004_0041.wav,22.03
User Real-time Backchannels,0004_0047.wav,18.9899375
User Real-time Backchannels,0004_0048.wav,21.2600625
User Real-time Backchannels,0005_0008.wav,20.7
User Real-time Backchannels,0005_0013.wav,20.1400625
User Real-time Backchannels,0005_0020.wav,21.7200625
User Real-time Backchannels,0005_0024.wav,20.23
User Real-time Backchannels,0005_0026.wav,20.639875
User Real-time Backchannels,0005_0032.wav,18.8399375
User Real-time Backchannels,0005_0034.wav,22.92
User Real-time Backchannels,0005_0036.wav,20.89
User Real-time Backchannels,0005_0042.wav,19.4300625
User Real-time Backchannels,0005_0045.wav,19.2399375
User Real-time Backchannels,0006_0006.wav,21.4
User Real-time Backchannels,0006_0009.wav,21.4500625
User Real-time Backchannels,0006_0012.wav,21.4699375
User Real-time Backchannels,0006_0017.wav,21.89
User Real-time Backchannels,0006_0020.wav,20.27
User Real-time Backchannels,0006_0029.wav,19.48
User Real-time Backchannels,0006_0038.wav,23.4100625
User Real-time Backchannels,0006_0039.wav,21.3100625
User Real-time Backchannels,0006_0042.wav,19.8300625
User Real-time Backchannels,0006_0043.wav,21.35
User Real-time Backchannels,0007_0003.wav,20.0400625
User Real-time Backchannels,0007_0019.wav,20.85
User Real-time Backchannels,0007_0020.wav,20.672
User Real-time Backchannels,0007_0030.wav,20.82
User Real-time Backchannels,0007_0035.wav,18.92
User Real-time Backchannels,0007_0041.wav,19.85
User Real-time Backchannels,0007_0042.wav,21.35
User Real-time Backchannels,0007_0043.wav,19.64
User Real-time Backchannels,0007_0048.wav,20.93
User Real-time Backchannels,0007_0050.wav,22.3200625
User Real-time Backchannels,0008_0007.wav,20.7
User Real-time Backchannels,0008_0010.wav,19.86
User Real-time Backchannels,0008_0012.wav,22.270125
User Real-time Backchannels,0008_0018.wav,20.18
User Real-time Backchannels,0008_0025.wav,21.7000625
User Real-time Backchannels,0008_0028.wav,20.05
User Real-time Backchannels,0008_0029.wav,19.68
User Real-time Backchannels,0008_0036.wav,20.12
User Real-time Backchannels,0008_0038.wav,19.15
User Real-time Backchannels,0008_0043.wav,20.9999375
User Real-time Backchannels,0009_0005.wav,21.05
User Real-time Backchannels,0009_0015.wav,19.45
User Real-time Backchannels,0009_0020.wav,21.25
User Real-time Backchannels,0009_0023.wav,22.4100625
User Real-time Backchannels,0009_0024.wav,20.43
User Real-time Backchannels,0009_0025.wav,20.009875
User Real-time Backchannels,0009_0026.wav,20.93
User Real-time Backchannels,0009_0033.wav,23.2
User Real-time Backchannels,0009_0039.wav,22.44
User Real-time Backchannels,0009_0040.wav,23.45
User Real-time Backchannels,0010_0006.wav,22.8300625
User Real-time Backchannels,0010_0022.wav,20.339875
User Real-time Backchannels,0010_0025.wav,23.27
User Real-time Backchannels,0010_0028.wav,24.3100625
User Real-time Backchannels,0010_0039.wav,21.1599375
User Real-time Backchannels,0010_0040.wav,21.8900625
User Real-time Backchannels,0010_0042.wav,22.6000625
User Real-time Backchannels,0010_0043.wav,20.4299375
User Real-time Backchannels,0010_0057.wav,22.5099375
User Real-time Backchannels,0010_0058.wav,19.8099375
User Real-time Backchannels,clean_0001_0005.wav,22.71
User Real-time Backchannels,clean_0001_0006.wav,20.65
User Real-time Backchannels,clean_0001_0011.wav,25.15
User Real-time Backchannels,clean_0001_0015.wav,22.37
User Real-time Backchannels,clean_0001_0017.wav,23.52
User Real-time Backchannels,clean_0001_0026.wav,21.55
User Real-time Backchannels,clean_0001_0033.wav,23.1499375
User Real-time Backchannels,clean_0001_0046.wav,24.51
User Real-time Backchannels,clean_0001_0048.wav,21.71
User Real-time Backchannels,clean_0001_0049.wav,21.61
User Real-time Backchannels,clean_0002_0005.wav,20.51
User Real-time Backchannels,clean_0002_0008.wav,21.42
User Real-time Backchannels,clean_0002_0019.wav,19.38
User Real-time Backchannels,clean_0002_0021.wav,19.52
User Real-time Backchannels,clean_0002_0034.wav,20.28
User Real-time Backchannels,clean_0002_0035.wav,22.06
User Real-time Backchannels,clean_0002_0044.wav,21.78
User Real-time Backchannels,clean_0002_0045.wav,19.87
User Real-time Backchannels,clean_0002_0046.wav,21.37
User Real-time Backchannels,clean_0002_0050.wav,19.95
User Real-time Backchannels,clean_0003_0001.wav,21.0
User Real-time Backchannels,clean_0003_0002.wav,19.17
User Real-time Backchannels,clean_0003_0009.wav,20.72
User Real-time Backchannels,clean_0003_0011.wav,20.28
User Real-time Backchannels,clean_0003_0019.wav,22.19
User Real-time Backchannels,clean_0003_0027.wav,24.7
User Real-time Backchannels,clean_0003_0028.wav,24.65
User Real-time Backchannels,clean_0003_0034.wav,22.47
User Real-time Backchannels,clean_0003_0037.wav,21.05
User Real-time Backchannels,clean_0003_0044.wav,21.16
User Real-time Backchannels,clean_0004_0006.wav,21.47
User Real-time Backchannels,clean_0004_0007.wav,21.59
User Real-time Backchannels,clean_0004_0012.wav,20.49
User Real-time Backchannels,clean_0004_0014.wav,21.13
User Real-time Backchannels,clean_0004_0032.wav,20.53
User Real-time Backchannels,clean_0004_0034.wav,20.34
User Real-time Backchannels,clean_0004_0035.wav,20.64
User Real-time Backchannels,clean_0004_0041.wav,22.04
User Real-time Backchannels,clean_0004_0047.wav,19.0
User Real-time Backchannels,clean_0004_0048.wav,21.27
User Real-time Backchannels,clean_0005_0008.wav,20.71
User Real-time Backchannels,clean_0005_0013.wav,20.15
User Real-time Backchannels,clean_0005_0020.wav,21.73
User Real-time Backchannels,clean_0005_0024.wav,20.24
User Real-time Backchannels,clean_0005_0026.wav,20.65
User Real-time Backchannels,clean_0005_0032.wav,18.85
User Real-time Backchannels,clean_0005_0034.wav,22.93
User Real-time Backchannels,clean_0005_0036.wav,20.9
User Real-time Backchannels,clean_0005_0042.wav,19.44
User Real-time Backchannels,clean_0005_0045.wav,19.25
User Real-time Backchannels,clean_0006_0006.wav,21.41
User Real-time Backchannels,clean_0006_0009.wav,21.46
User Real-time Backchannels,clean_0006_0012.wav,21.48
User Real-time Backchannels,clean_0006_0017.wav,21.9
User Real-time Backchannels,clean_0006_0020.wav,20.28
User Real-time Backchannels,clean_0006_0029.wav,19.49
User Real-time Backchannels,clean_0006_0038.wav,23.42
User Real-time Backchannels,clean_0006_0039.wav,21.32
User Real-time Backchannels,clean_0006_0042.wav,19.84
User Real-time Backchannels,clean_0006_0043.wav,21.36
User Real-time Backchannels,clean_0007_0003.wav,20.05
User Real-time Backchannels,clean_0007_0019.wav,20.9
User Real-time Backchannels,clean_0007_0020.wav,20.72
User Real-time Backchannels,clean_0007_0030.wav,20.83
User Real-time Backchannels,clean_0007_0035.wav,18.93
User Real-time Backchannels,clean_0007_0041.wav,19.86
User Real-time Backchannels,clean_0007_0042.wav,21.36
User Real-time Backchannels,clean_0007_0043.wav,19.65
User Real-time Backchannels,clean_0007_0048.wav,20.94
User Real-time Backchannels,clean_0007_0050.wav,22.35
User Real-time Backchannels,clean_0008_0007.wav,20.71
User Real-time Backchannels,clean_0008_0010.wav,19.87
User Real-time Backchannels,clean_0008_0012.wav,22.28
User Real-time Backchannels,clean_0008_0018.wav,20.19
User Real-time Backchannels,clean_0008_0025.wav,21.71
User Real-time Backchannels,clean_0008_0028.wav,20.06
User Real-time Backchannels,clean_0008_0029.wav,19.69
User Real-time Backchannels,clean_0008_0036.wav,20.13
User Real-time Backchannels,clean_0008_0038.wav,19.16
User Real-time Backchannels,clean_0008_0043.wav,21.01
User Real-time Backchannels,clean_0009_0005.wav,21.06
User Real-time Backchannels,clean_0009_0015.wav,19.46
User Real-time Backchannels,clean_0009_0020.wav,21.26
User Real-time Backchannels,clean_0009_0023.wav,22.42
User Real-time Backchannels,clean_0009_0024.wav,20.44
User Real-time Backchannels,clean_0009_0025.wav,20.02
User Real-time Backchannels,clean_0009_0026.wav,20.94
User Real-time Backchannels,clean_0009_0033.wav,23.21
User Real-time Backchannels,clean_0009_0039.wav,22.45
User Real-time Backchannels,clean_0009_0040.wav,23.46
User Real-time Backchannels,clean_0010_0006.wav,22.84
User Real-time Backchannels,clean_0010_0022.wav,20.35
User Real-time Backchannels,clean_0010_0025.wav,23.28
User Real-time Backchannels,clean_0010_0028.wav,24.32
User Real-time Backchannels,clean_0010_0039.wav,21.17
User Real-time Backchannels,clean_0010_0040.wav,21.9
User Real-time Backchannels,clean_0010_0042.wav,22.61
User Real-time Backchannels,clean_0010_0043.wav,20.44
User Real-time Backchannels,clean_0010_0057.wav,22.52
User Real-time Backchannels,clean_0010_0058.wav,19.82
